group_id,match,entry_id,person_id,normalized_name,listed as,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,book,edition,year,match_rule,match_tier
cm_0001,y,Equiano-Interesting-1-0055,Equiano-Interesting-1-0055,Mr. R. L. B.,Mr. R.L.B.,Mr.,R. L. B.,,,,,,Interesting Narrative,1,1789,multi_initials,auto_within
cm_0001,y,Equiano-Interesting-2-0066,Equiano-Interesting-2-0066,Mr. R. L. B.,Mr. R. L. B.,Mr.,R. L. B.,,,,,,Interesting Narrative,2,1789,multi_initials,auto_within
cm_0001,y,Equiano-Interesting-3-0068,Equiano-Interesting-3-0068,Mr. R. L. B.,Mr. R. L. B.,Mr.,R. L. B.,,,,,,Interesting Narrative,3,1790,multi_initials,auto_within
cm_0002,y,Equiano-Interesting-1-0074,Equiano-Interesting-1-0074,Mr. J. C.,Mr. J.C.,Mr.,J. C.,,,,,,Interesting Narrative,1,1789,multi_initials,auto_within
cm_0002,y,Equiano-Interesting-2-0090,Equiano-Interesting-2-0090,Mr. J. C.,Mr. J. C.,Mr.,J. C.,,,,,,Interesting Narrative,2,1789,multi_initials,auto_within
cm_0002,y,Equiano-Interesting-3-0093,Equiano-Interesting-3-0093,Mr. J. C.,Mr. J. C.,Mr.,J. C.,,,,,,Interesting Narrative,3,1790,multi_initials,auto_within
cm_0003,y,Equiano-Interesting-1-0155,Equiano-Interesting-1-0155,Mr. T. W. J. Esq.,Mr. T.W.J. Esq.,Mr.,T. W. J.,,Esq.,,,,Interesting Narrative,1,1789,multi_initials,auto_within
cm_0003,y,Equiano-Interesting-2-0195,Equiano-Interesting-2-0195,Mr. T. W. J. Esq.,Mr. T. W. J. Esq.,Mr.,T. W. J.,,Esq.,,,,Interesting Narrative,2,1789,multi_initials,auto_within
cm_0003,y,Equiano-Interesting-3-0201,Equiano-Interesting-3-0201,T. W. J. Esq.,T. W. J. Esq.,,T. W. J.,,Esq.,,,,Interesting Narrative,3,1790,multi_initials,auto_within
cm_0004,y,Equiano-Interesting-2-0267,Equiano-Interesting-2-0267,Mr. P. M.,Mr. P. M.,Mr.,P. M.,,,,,,Interesting Narrative,2,1789,multi_initials,auto_within
cm_0004,y,Equiano-Interesting-3-0276,Equiano-Interesting-3-0276,Mr. P. M.,Mr. P. M.,Mr.,P. M.,,,,,,Interesting Narrative,3,1790,multi_initials,auto_within
cm_0005,y,Equiano-Interesting-1-0004,Equiano-Interesting-1-0004,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-2-0005,Equiano-Interesting-2-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-3-0005,Equiano-Interesting-3-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-4-0167,Equiano-Interesting-4-0167,Adm. Affleck,Admiral Afflect,Adm.,,Affleck,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-5-0005,Equiano-Interesting-5-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-6-0005,Equiano-Interesting-6-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-7-0005,Equiano-Interesting-7-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-8-0005,Equiano-Interesting-8-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0005,y,Equiano-Interesting-9-0005,Equiano-Interesting-9-0005,Adm. Affleck,Admiral Affleck,Adm.,,Affleck,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0006,y,Equiano-Interesting-1-0005,Equiano-Interesting-1-0005,Mr. William Abingdon,"Mr. William Abington, 2 copies",Mr.,William,Abingdon,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-2-0006,Equiano-Interesting-2-0006,Mr. William Abingdon,"Mr. Willian Abington, 2 copies",Mr.,William,Abingdon,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-3-0006,Equiano-Interesting-3-0006,Mr. William Abingdon,"Mr. William Abingdon, 2 copies",Mr.,William,Abingdon,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-4-0168,Equiano-Interesting-4-0168,Mr. William Abingdon,"Mr. William Abingdon, 2 copies",Mr.,William,Abingdon,,,,,Interesting Narrative,4,1791,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-5-0006,Equiano-Interesting-5-0006,Mr. William Abingdon,Mr William Abingdon,Mr.,William,Abingdon,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-6-0006,Equiano-Interesting-6-0006,Mr. William Abingdon,Mr. William Abingdon,Mr.,William,Abingdon,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-7-0006,Equiano-Interesting-7-0006,Mr. William Abingdon,Mr. William Abingdon,Mr.,William,Abingdon,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-8-0006,Equiano-Interesting-8-0006,Mr. William Abingdon,Mr. William Abingdon,Mr.,William,Abingdon,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0006,y,Equiano-Interesting-9-0006,Equiano-Interesting-9-0006,Mr. William Abingdon,Mr. William Abingdon,Mr.,William,Abingdon,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0007,y,Equiano-Interesting-1-0006,Equiano-Interesting-1-0006,Mr. John Abraham,Mr. John Abraham,Mr.,John,Abraham,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0007,y,Equiano-Interesting-2-0007,Equiano-Interesting-2-0007,Mr. John Abraham,Mr. John Abraham,Mr.,John,Abraham,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0007,y,Equiano-Interesting-3-0007,Equiano-Interesting-3-0007,Mr. John Abraham,Mr. John Abraham,Mr.,John,Abraham,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0008,y,Equiano-Interesting-1-0007,Equiano-Interesting-1-0007,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,1,1789,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-2-0008,Equiano-Interesting-2-0008,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,2,1789,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-3-0008,Equiano-Interesting-3-0008,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,3,1790,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-4-0169,Equiano-Interesting-4-0169,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,4,1791,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-5-0007,Equiano-Interesting-5-0007,James Adair Esq.,"James Adair, Esq;",,James,Adair,Esq,,,,Interesting Narrative,5,1792,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-6-0007,Equiano-Interesting-6-0007,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,6,1793,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-7-0007,Equiano-Interesting-7-0007,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,7,1793,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-8-0007,Equiano-Interesting-8-0007,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,8,1794,exact_last+exact_first+post,auto_within
cm_0008,y,Equiano-Interesting-9-0007,Equiano-Interesting-9-0007,James Adair Esq.,"James Adair, Esq.",,James,Adair,Esq,,,,Interesting Narrative,9,1794,exact_last+exact_first+post,auto_within
cm_0009,y,Equiano-Interesting-1-0008,Equiano-Interesting-1-0008,Rev. Mr. Aldridge,Reverend Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-2-0012,Equiano-Interesting-2-0012,Rev. Mr. Aldridge,The Reverand Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-3-0012,Equiano-Interesting-3-0012,Rev. Mr. Aldridge,The Reverend Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-4-0173,Equiano-Interesting-4-0173,Rev. Mr. Aldridge,The Reverend Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-5-0010,Equiano-Interesting-5-0010,Rev. Mr. Aldridge,Rev. Mr Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-6-0010,Equiano-Interesting-6-0010,Rev. Mr. Aldridge,Rev. Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-7-0010,Equiano-Interesting-7-0010,Rev. Mr. Aldridge,Rev. Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-8-0010,Equiano-Interesting-8-0010,Rev. Mr. Aldridge,Rev. Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0009,y,Equiano-Interesting-9-0010,Equiano-Interesting-9-0010,Rev. Mr. Aldridge,Rev. Mr. Aldridge,Rev. Mr.,,Aldridge,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0484,y,Equiano-Interesting-1-0009,Equiano-Interesting-1-0009,Mr. John Almon,Mr. John Almon,Mr.,John,Almon,,,,,Interesting Narrative,1,1789,exact_last+exact_first+cluster_merge,auto_within
cm_0484,y,Equiano-Interesting-2-0013,Equiano-Interesting-2-0013,Mr. John Almon,Mr. John Almon,Mr.,John,Almon,,,,,Interesting Narrative,2,1789,exact_last+exact_first+cluster_merge,auto_within
cm_0484,y,Equiano-Interesting-3-0013,Equiano-Interesting-3-0013,Mr. John Almon,Mr. John Almon,Mr.,John,Almon,,,,,Interesting Narrative,3,1790,exact_last+exact_first+cluster_merge,auto_within
cm_0011,y,Equiano-Interesting-1-0010,Equiano-Interesting-1-0010,Mrs. Arnot,Mrs. Arnot,Mrs.,,Arnot,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0011,y,Equiano-Interesting-2-0014,Equiano-Interesting-2-0014,Mrs. Arnot,Mrs. Arnot,Mrs.,,Arnot,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0011,y,Equiano-Interesting-3-0014,Equiano-Interesting-3-0014,Mrs. Arnot,Mrs. Arnot,Mrs.,,Arnot,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0012,y,Equiano-Interesting-1-0011,Equiano-Interesting-1-0011,Mr. Joseph Armitage,Mr. Joseph Armitage,Mr.,Joseph,Armitage,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0012,y,Equiano-Interesting-2-0015,Equiano-Interesting-2-0015,Mr. Joseph Armitage,Mr. Joseph Armitage,Mr.,Joseph,Armitage,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0012,y,Equiano-Interesting-3-0015,Equiano-Interesting-3-0015,Mr. Joseph Armitage,Mr. Joseph Armitage,Mr.,Joseph,Armitage,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0013,y,Equiano-Interesting-1-0012,Equiano-Interesting-1-0012,Mr. Joseph Ashpinshaw,Mr. Joseph Ashpinshaw,Mr.,Joseph,Ashpinshaw,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0013,y,Equiano-Interesting-2-0016,Equiano-Interesting-2-0016,Mr. Joseph Ashpinshaw,Mr. Joseph Ashpinshaw,Mr.,Joseph,Ashpinshaw,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0013,y,Equiano-Interesting-3-0016,Equiano-Interesting-3-0016,Mr. Joseph Ashpinshaw,Mr. Joseph Ashphinshaw,Mr.,Joseph,Ashpinshaw,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-1-0013,Equiano-Interesting-1-0013,Mr. Samuel Atkins,Mr. Samuel Atkins,Mr.,Samuel,Atkins,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-2-0018,Equiano-Interesting-2-0018,Mr. Samuel Atkins,Mr. Samuel Atkins,Mr.,Samuel,Atkins,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-3-0018,Equiano-Interesting-3-0018,Mr. Samuel Atkins,Mr. Samuel Atkins,Mr.,Samuel,Atkins,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-7-0421,Equiano-Interesting-7-0421,Samuel Atkins,"Saml. Atkins, 3 copies",,Samuel,Atkins,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-8-0425,Equiano-Interesting-8-0425,Samuel Atkins,"Sam. Atkins, 3 copies",,Samuel,Atkins,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-8-0496,Equiano-Interesting-8-0496,Mr. Atkins,Mr. Atkins,Mr.,,Atkins,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-9-0428,Equiano-Interesting-9-0428,Samuel Atkins,"Sam. Atkins, 3 copies",,Samuel,Atkins,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0014,y,Equiano-Interesting-9-0499,Equiano-Interesting-9-0499,Mr. Atkins,Mr. Atkins,Mr.,,Atkins,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0015,y,Equiano-Interesting-1-0014,Equiano-Interesting-1-0014,Mr. John Atwood,Mr. John Atwood,Mr.,John,Atwood,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0015,y,Equiano-Interesting-2-0019,Equiano-Interesting-2-0019,Mr. John Atwood,Mr John Attwood,Mr.,John,Atwood,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0015,y,Equiano-Interesting-3-0019,Equiano-Interesting-3-0019,Mr. John Atwood,Mr. John Attwood,Mr.,John,Atwood,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0016,y,Equiano-Interesting-1-0015,Equiano-Interesting-1-0015,Mr. Thomas Atwood,Mr. Thomas Atwood,Mr.,Thomas,Atwood,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0016,y,Equiano-Interesting-2-0020,Equiano-Interesting-2-0020,Mr. Thomas Atwood,Mr. Thomas Attwood,Mr.,Thomas,Atwood,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0016,y,Equiano-Interesting-3-0020,Equiano-Interesting-3-0020,Mr. Thomas Atwood,Mr. Thomas Attwood,Mr.,Thomas,Atwood,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0016,y,Equiano-Interesting-4-0176,Equiano-Interesting-4-0176,Mr. Thomas Atwood,Mr. Thomas Atwood,Mr.,Thomas,Atwood,,,,,Interesting Narrative,4,1791,exact_last+exact_first,auto_within
cm_0017,y,Equiano-Interesting-1-0016,Equiano-Interesting-1-0016,Mr. Ashwell,Mr. Ashwell,Mr.,,Ashwell,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0017,y,Equiano-Interesting-2-0021,Equiano-Interesting-2-0021,Mr. Ashwell,Mr. Ashwell,Mr.,,Ashwell,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0017,y,Equiano-Interesting-3-0021,Equiano-Interesting-3-0021,Mr. Ashwell,Mr. Ashwell,Mr.,,Ashwell,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0018,y,Equiano-Interesting-1-0017,Equiano-Interesting-1-0017,J. C. Ashworth Esq.,"J.C. Ashworth, Esq.",,J. C.,Ashworth,Esq,,,,Interesting Narrative,1,1789,exact_last+exact_first+post,auto_within
cm_0018,y,Equiano-Interesting-2-0022,Equiano-Interesting-2-0022,J. C. Ashworth Esq.,"J. C. Ashworth, Esq.",,J. C.,Ashworth,Esq,,,,Interesting Narrative,2,1789,exact_last+exact_first+post,auto_within
cm_0018,y,Equiano-Interesting-3-0022,Equiano-Interesting-3-0022,J. C. Ashworth Esq.,"J. C. Ashworth, Esq.",,J. C.,Ashworth,Esq,,,,Interesting Narrative,3,1790,exact_last+exact_first+post,auto_within
cm_0019,y,Equiano-Interesting-1-0022,Equiano-Interesting-1-0022,Rev. Dr. Baker,The Rev. Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-2-0029,Equiano-Interesting-2-0029,Rev. Dr. Baker,The Reverand Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-3-0029,Equiano-Interesting-3-0029,Rev. Dr. Baker,The Reverend Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-4-0183,Equiano-Interesting-4-0183,Rev. Dr. Baker,The Reverend Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-5-0020,Equiano-Interesting-5-0020,Rev. Dr. Baker,Rev. Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-6-0020,Equiano-Interesting-6-0020,Rev. Dr. Baker,Rev. Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-7-0020,Equiano-Interesting-7-0020,Rev. Dr. Baker,Rev. Doctor Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-8-0020,Equiano-Interesting-8-0020,Rev. Dr. Baker,Rev. Dr Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0019,y,Equiano-Interesting-9-0020,Equiano-Interesting-9-0020,Rev. Dr. Baker,Rev. Dr. Baker,Rev. Dr.,,Baker,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-1-0023,Equiano-Interesting-1-0023,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-2-0030,Equiano-Interesting-2-0030,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-3-0030,Equiano-Interesting-3-0030,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-4-0184,Equiano-Interesting-4-0184,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-5-0021,Equiano-Interesting-5-0021,Mrs. Baker,Mrs Baker,Mrs.,,Baker,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-6-0021,Equiano-Interesting-6-0021,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-7-0021,Equiano-Interesting-7-0021,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-8-0021,Equiano-Interesting-8-0021,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0020,y,Equiano-Interesting-9-0021,Equiano-Interesting-9-0021,Mrs. Baker,Mrs. Baker,Mrs.,,Baker,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0663,y,Equiano-Interesting-6-0248,Equiano-Interesting-6-0248,Mr. William Baker,Mr. William Baker,Mr.,William,Baker,,,,,Interesting Narrative,6,1793,exact_last+exact_first+cluster_merge,auto_within
cm_0663,y,Equiano-Interesting-7-0248,Equiano-Interesting-7-0248,Mr. William Baker,Mr. William Baker,Mr.,William,Baker,,,,,Interesting Narrative,7,1793,exact_last+exact_first+cluster_merge,auto_within
cm_0663,y,Equiano-Interesting-8-0254,Equiano-Interesting-8-0254,Mr. William Baker,Mr. William Baker,Mr.,William,Baker,,,,,Interesting Narrative,8,1794,exact_last+exact_first+cluster_merge,auto_within
cm_0663,y,Equiano-Interesting-9-0254,Equiano-Interesting-9-0254,Mr. William Baker,Mr. William Baker,Mr.,William,Baker,,,,,Interesting Narrative,9,1794,exact_last+exact_first+cluster_merge,auto_within
cm_0476,y,Equiano-Interesting-7-0425,Equiano-Interesting-7-0425,Joseph Baker,Joseph Baker,,Joseph,Baker,,,,,Interesting Narrative,7,1793,exact_last+exact_first+cluster_merge,auto_within
cm_0476,y,Equiano-Interesting-8-0429,Equiano-Interesting-8-0429,Joseph Baker,Joseph Baker,,Joseph,Baker,,,,,Interesting Narrative,8,1794,exact_last+exact_first+cluster_merge,auto_within
cm_0476,y,Equiano-Interesting-9-0432,Equiano-Interesting-9-0432,Joseph Baker,Joseph Baker,,Joseph,Baker,,,,,Interesting Narrative,9,1794,exact_last+exact_first+cluster_merge,auto_within
cm_0023,y,Equiano-Interesting-8-0536,Equiano-Interesting-8-0536,Mr. Henry Baker,Mr. Henry Baker,Mr.,Henry,Baker,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0023,y,Equiano-Interesting-9-0535,Equiano-Interesting-9-0535,Mr. Henry Baker,Mr. Henry Baker,Mr.,Henry,Baker,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-1-0024,Equiano-Interesting-1-0024,Matthew Baillie M. D.,"Matthew Baillie, M.D.",,Matthew,Baillie,,,,M.D,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-2-0031,Equiano-Interesting-2-0031,Matthew Baillie M. D.,"Matthew Baillie, M. D.",,Matthew,Baillie,M. D,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-3-0031,Equiano-Interesting-3-0031,Matthew Baillie M. D.,"Matthew Baillie, M. D.",,Matthew,Baillie,M. D,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-4-0185,Equiano-Interesting-4-0185,Matthew Baillie M. D.,"Matthew Baillie, M. D.",,Matthew,Baillie,M. D,,,,Interesting Narrative,4,1791,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-5-0022,Equiano-Interesting-5-0022,Matthew Baillie M. D.,"Matthew Baillie, M.D.",,Matthew,Baillie,,,,M.D,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-6-0022,Equiano-Interesting-6-0022,Matthew Baillie M. D.,"Matthew Baille, M. D.",,Matthew,Baillie,M. D,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-7-0022,Equiano-Interesting-7-0022,Matthew Baillie M. D.,"Matthew Baillie, M. D.",,Matthew,Baillie,M. D,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-8-0022,Equiano-Interesting-8-0022,Matthew Baillie M. D.,"Matthew Baillie, M.D.",,Matthew,Baillie,,,,M.D,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0024,y,Equiano-Interesting-9-0022,Equiano-Interesting-9-0022,Matthew Baillie M. D.,"Matthew Baillie, M.D.",,Matthew,Baillie,,,,M.D,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0025,y,Equiano-Interesting-1-0025,Equiano-Interesting-1-0025,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-2-0032,Equiano-Interesting-2-0032,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-3-0032,Equiano-Interesting-3-0032,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-4-0186,Equiano-Interesting-4-0186,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-5-0023,Equiano-Interesting-5-0023,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-6-0023,Equiano-Interesting-6-0023,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-7-0023,Equiano-Interesting-7-0023,Mrs. Baillie,Mrs. Bailie,Mrs.,,Baillie,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-8-0023,Equiano-Interesting-8-0023,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0025,y,Equiano-Interesting-9-0023,Equiano-Interesting-9-0023,Mrs. Baillie,Mrs. Baillie,Mrs.,,Baillie,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-1-0026,Equiano-Interesting-1-0026,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-2-0033,Equiano-Interesting-2-0033,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
